YEAR,MO,DY,HR,T2M,QV2M,WS2M
2022,5,1,19,23.79,5.98,1.95
2022,5,1,20,22.83,5.74,2.37
2022,5,1,21,21.69,5.74,2.42
2022,5,1,22,20.65,5.8,2.44
2022,5,1,23,19.9,5.98,2.54
2022,5,2,0,19.4,6.1,2.46
2022,5,2,1,19.42,6.16,2.43
2022,5,2,2,19.36,6.04,2.23
2022,5,2,3,18.84,5.92,1.6
2022,5,2,4,18.42,5.74,1.34
2022,5,2,5,18.2,5.62,1.1
2022,5,2,6,19.84,5.62,1.5
2022,5,2,7,22.3,5.25,2.85
2022,5,2,8,25.34,5,3.02
2022,5,2,9,27.25,4.82,2.63
2022,5,2,10,28.12,4.76,2.4
2022,5,2,11,28.16,4.88,1.95
2022,5,2,12,27.88,5.07,0.87
2022,5,2,13,27.9,5.13,1.16
2022,5,2,14,28.84,5,3.42
2022,5,2,15,30.15,4.82,4.7
2022,5,2,16,30.37,4.7,3.77
2022,5,2,17,28.66,5.98,0.99
2022,5,2,18,27.44,5.31,0.74
2022,5,2,19,24.94,5.55,1.2
2022,5,2,20,23.87,5.19,2.3
2022,5,2,21,24.18,4.76,3.74
2022,5,2,22,23.38,4.76,3.69
2022,5,2,23,21.96,4.94,2.51
2022,5,3,0,20.62,5,1.65
2022,5,3,1,20.3,4.88,2.62
2022,5,3,2,20.53,5.25,3.61
2022,5,3,3,20.72,6.29,4.58
2022,5,3,4,20.17,7.08,4.56
2022,5,3,5,19.33,7.45,4.13
2022,5,3,6,20.1,7.63,4.39
2022,5,3,7,22.65,7.93,4.54
2022,5,3,8,25.88,8.12,5.43
2022,5,3,9,27.87,8,5.23
2022,5,3,10,29.75,7.87,5.33
2022,5,3,11,31.05,7.69,5.43
2022,5,3,12,31.73,7.57,5.48
2022,5,3,13,31.96,7.51,5.45
2022,5,3,14,32.3,7.45,5.4
2022,5,3,15,32.13,7.39,5.25
2022,5,3,16,31.27,7.39,5.1
2022,5,3,17,29.54,7.69,4.41
2022,5,3,18,26.47,8.06,4.14
2022,5,3,19,24.23,8.48,5.56
2022,5,3,20,22.15,8.97,5.87
2022,5,3,21,20.57,9.4,5.44
2022,5,3,22,19.46,9.83,4.94
2022,5,3,23,18.56,10.25,4.46
2022,5,4,0,17.77,10.5,4
2022,5,4,1,17.19,10.62,3.52
2022,5,4,2,16.72,10.62,3.04
2022,5,4,3,16.37,10.62,2.74
2022,5,4,4,16.19,10.56,2.71
2022,5,4,5,16.33,10.44,3.25
2022,5,4,6,17.63,10.19,4.4
2022,5,4,7,19.44,9.7,4.78
2022,5,4,8,21.52,9.22,4.66
2022,5,4,9,23.64,8.79,4.64
2022,5,4,10,25.54,8.24,4.82
2022,5,4,11,26.92,7.69,4.92
2022,5,4,12,27.89,7.14,4.97
2022,5,4,13,28.41,6.71,5.06
2022,5,4,14,28.44,6.47,5.16
2022,5,4,15,27.94,6.35,5.22
2022,5,4,16,26.74,6.35,5.25
2022,5,4,17,25.15,6.47,5.18
2022,5,4,18,22.91,6.65,4.52
2022,5,4,19,21.03,6.84,4.63
2022,5,4,20,19.5,6.84,4.54
2022,5,4,21,18.15,6.84,4.15
2022,5,4,22,17.01,6.84,3.63
2022,5,4,23,15.95,7.08,3.15
2022,5,5,0,14.98,7.51,2.78
2022,5,5,1,14.13,8,2.45
2022,5,5,2,13.46,8.48,2.23
2022,5,5,3,13.03,8.85,2.08
2022,5,5,4,12.74,9.03,1.97
2022,5,5,5,12.94,9.09,2.08
2022,5,5,6,15.4,9.16,3.65
2022,5,5,7,18.31,8.61,4.44
2022,5,5,8,20.83,7.39,4.49
2022,5,5,9,22.95,6.65,4.53
2022,5,5,10,24.72,6.16,4.63
2022,5,5,11,26.13,5.92,4.78
2022,5,5,12,27.15,5.8,4.96
2022,5,5,13,27.73,5.74,5.28
2022,5,5,14,27.8,5.8,5.73
2022,5,5,15,27.25,5.86,6.19
2022,5,5,16,25.98,5.92,6.58
2022,5,5,17,24.05,5.98,6.69
2022,5,5,18,21.59,6.04,6.04
2022,5,5,19,19.48,6.16,5.4
2022,5,5,20,17.87,6.35,4.96
2022,5,5,21,16.58,6.65,4.19
2022,5,5,22,15.52,7.08,3.5
2022,5,5,23,14.65,7.51,2.94
2022,5,6,0,13.91,7.81,2.52
2022,5,6,1,13.3,8.06,2.29
2022,5,6,2,12.74,8.18,2.14
2022,5,6,3,12.29,8.3,2.1
2022,5,6,4,11.95,8.36,2.18
2022,5,6,5,12.08,8.42,2.66
2022,5,6,6,14.05,8.42,3.83
2022,5,6,7,17.59,7.87,4.76
2022,5,6,8,20.51,6.9,4.99
2022,5,6,9,22.88,6.23,5.05
2022,5,6,10,24.83,5.74,5.08
2022,5,6,11,26.35,5.43,4.87
2022,5,6,12,27.53,5.13,4.61
2022,5,6,13,28.3,5,4.47
2022,5,6,14,28.58,4.88,4.41
2022,5,6,15,28.41,4.82,4.44
2022,5,6,16,27.71,4.82,4.74
2022,5,6,17,26.3,4.88,5.05
2022,5,6,18,23.42,5.25,4.18
2022,5,6,19,21.33,5.55,4.54
2022,5,6,20,19.75,5.86,4.6
2022,5,6,21,18.37,6.23,4.05
2022,5,6,22,17.3,6.71,3.71
2022,5,6,23,16.49,7.32,4.24
2022,5,7,0,15.55,8.18,3.72
2022,5,7,1,14.65,8.79,2.64
2022,5,7,2,14.06,9.16,1.93
2022,5,7,3,13.43,9.4,1.45
2022,5,7,4,13.03,9.52,1.17
2022,5,7,5,13.27,9.52,0.92
2022,5,7,6,15.65,9.16,1.76
2022,5,7,7,18.34,7.81,1.54
2022,5,7,8,20.66,6.9,1.26
2022,5,7,9,22.78,6.35,1.78
2022,5,7,10,24.86,5.68,2.09
2022,5,7,11,26.62,5,2.54
2022,5,7,12,27.86,4.58,2.94
2022,5,7,13,28.48,4.52,2.89
2022,5,7,14,28.51,4.46,2.54
2022,5,7,15,28.49,4.39,2.59
2022,5,7,16,27.94,4.39,2.79
2022,5,7,17,26.74,4.7,2.3
2022,5,7,18,23.92,5.19,1.52
2022,5,7,19,22.75,5.13,1.76
2022,5,7,20,21.87,5.13,2.16
2022,5,7,21,21.44,5.25,2.79
2022,5,7,22,20.93,5.55,3.4
2022,5,7,23,20.14,5.86,3.39
2022,5,8,0,19.64,5.92,3.1
2022,5,8,1,19.23,5.86,2.46
2022,5,8,2,18.87,5.62,1.79
2022,5,8,3,18.48,5.43,1.33
2022,5,8,4,18.23,5.25,1.15
2022,5,8,5,18.23,5.13,1.07
2022,5,8,6,19.98,4.88,1.97
2022,5,8,7,22.08,4.64,2.49
2022,5,8,8,25.86,4.46,2.73
2022,5,8,9,28.6,4.46,2.57
2022,5,8,10,30.45,4.27,2.38
2022,5,8,11,32.08,4.09,2.08
2022,5,8,12,33.55,4.15,1.54
2022,5,8,13,34.43,4.52,0.55
2022,5,8,14,34.9,4.76,0.48
2022,5,8,15,34.8,4.94,1.21
2022,5,8,16,34.14,4.94,1.64
2022,5,8,17,32.27,6.29,1.09
2022,5,8,18,29.1,6.23,1.06
2022,5,8,19,26.98,5.86,1.38
2022,5,8,20,25.64,5.37,1.84
2022,5,8,21,24.29,4.76,2.47
2022,5,8,22,22.98,4.27,2.82
2022,5,8,23,21.8,4.15,2.62
2022,5,9,0,20.87,4.15,2.19
2022,5,9,1,20.38,4.21,1.76
2022,5,9,2,20.51,4.39,1.39
2022,5,9,3,20.45,4.58,1.12
2022,5,9,4,19.9,4.7,1.24
2022,5,9,5,19.38,4.82,1.61
2022,5,9,6,21.75,5.07,2.87
2022,5,9,7,24.35,4.7,3.85
2022,5,9,8,28.01,4.82,4.33
2022,5,9,9,31.95,5,5.49
2022,5,9,10,34.15,5.25,6.01
2022,5,9,11,35.22,5.37,6.25
2022,5,9,12,35.59,5.13,6.36
2022,5,9,13,35.48,4.7,6.43
2022,5,9,14,34.88,4.33,6.5
2022,5,9,15,33.81,4.52,6.28
2022,5,9,16,32.44,5.13,5.67
2022,5,9,17,30.69,5.74,4.57
2022,5,9,18,27.27,6.47,3.01
2022,5,9,19,25.22,7.08,3.95
2022,5,9,20,23.43,7.81,4.73
2022,5,9,21,21.58,8.42,4.78
2022,5,9,22,20.08,8.97,4.34
2022,5,9,23,18.94,9.4,3.71
2022,5,10,0,17.99,9.77,3.01
2022,5,10,1,17.09,10.13,2.36
2022,5,10,2,16.34,10.44,1.98
2022,5,10,3,15.73,10.62,1.77
2022,5,10,4,15.23,10.74,1.69
2022,5,10,5,15.35,10.86,2.02
2022,5,10,6,17.74,10.68,3.3
2022,5,10,7,20.72,9.64,2.87
2022,5,10,8,24.36,7.69,2.43
2022,5,10,9,27.05,6.65,2.3
2022,5,10,10,28.98,6.04,2.44
2022,5,10,11,30.39,5.62,2.76
2022,5,10,12,31.36,5.37,2.92
2022,5,10,13,31.94,5.13,3.12
2022,5,10,14,32,4.94,3.29
2022,5,10,15,31.62,4.82,3.34
2022,5,10,16,30.88,4.7,3.33
2022,5,10,17,29.47,4.88,2.85
2022,5,10,18,25.62,5.37,1.69
2022,5,10,19,23.76,5.37,2.03
2022,5,10,20,22.99,5.68,2.75
2022,5,10,21,22.5,6.23,4.2
2022,5,10,22,21.21,6.71,4.75
2022,5,10,23,20.08,6.84,4.65
2022,5,11,0,19.24,6.96,4.46
2022,5,11,1,18.4,7.14,4.02
2022,5,11,2,17.67,7.51,3.69
2022,5,11,3,17.02,8.06,3.29
2022,5,11,4,16.51,8.67,2.87
2022,5,11,5,16.77,9.22,2.94
2022,5,11,6,18.09,9.58,3.5
2022,5,11,7,20.65,9.03,3.51
2022,5,11,8,22.96,8,3.38
2022,5,11,9,25.62,7.2,3.5
2022,5,11,10,27.81,6.65,3.62
2022,5,11,11,28.87,6.41,3.63
2022,5,11,12,29.12,6.23,3.61
2022,5,11,13,29.12,6.1,3.48
2022,5,11,14,29.12,6.04,3.54
2022,5,11,15,28.86,6.04,3.76
2022,5,11,16,28.65,6.1,4
2022,5,11,17,27.81,6.23,3.69
2022,5,11,18,25.33,6.59,2.29
2022,5,11,19,24.19,6.65,2.61
2022,5,11,20,23.73,6.71,3.72
2022,5,11,21,22.76,6.71,4.39
2022,5,11,22,21.68,6.77,4.39
2022,5,11,23,20.69,6.9,3.91
2022,5,12,0,19.45,7.2,3.2
2022,5,12,1,18.65,7.69,3.16
2022,5,12,2,17.89,8.18,2.67
2022,5,12,3,17.18,8.54,2.24
2022,5,12,4,16.73,8.85,2.26
2022,5,12,5,16.63,9.16,2.75
2022,5,12,6,18.12,9.16,3.73
2022,5,12,7,20.98,7.93,4.3
2022,5,12,8,23.76,6.47,4.77
2022,5,12,9,26.15,5.98,5.02
2022,5,12,10,28.26,5.8,5
2022,5,12,11,29.83,5.74,4.87
2022,5,12,12,31.03,5.62,4.87
2022,5,12,13,31.5,5.62,4.98
2022,5,12,14,30.77,5.68,5.05
2022,5,12,15,30.11,5.74,5.37
2022,5,12,16,29.54,5.8,5.79
2022,5,12,17,28.51,5.86,5.89
2022,5,12,18,26.27,5.98,5.1
2022,5,12,19,24.39,6.1,4.73
2022,5,12,20,23.24,6.35,4.4
2022,5,12,21,22.4,6.53,4.23
2022,5,12,22,21.77,6.77,4.24
2022,5,12,23,21.08,7.08,4.04
2022,5,13,0,20.29,7.39,3.82
2022,5,13,1,19.68,7.75,3.91
2022,5,13,2,19.01,8.12,3.76
2022,5,13,3,18.38,8.48,3.78
2022,5,13,4,17.86,8.85,4.09
2022,5,13,5,17.54,9.28,3.99
2022,5,13,6,18.68,9.46,4.34
2022,5,13,7,21.64,8.67,4.82
2022,5,13,8,25.04,7.57,5.03
2022,5,13,9,28.25,6.71,5.11
2022,5,13,10,31.22,6.29,4.93
2022,5,13,11,32.84,6.04,4.79
2022,5,13,12,33.61,5.92,5.42
2022,5,13,13,34.46,5.86,5.15
2022,5,13,14,34.76,5.74,5.02
2022,5,13,15,34.41,5.62,4.99
2022,5,13,16,33.46,5.49,5.25
2022,5,13,17,31.72,5.55,4.86
2022,5,13,18,29.14,5.62,4.21
2022,5,13,19,27.22,5.49,4.32
2022,5,13,20,25.71,5.31,4.61
2022,5,13,21,24.38,5.31,4.79
2022,5,13,22,23.16,5.55,4.75
2022,5,13,23,22.06,5.92,4.75
2022,5,14,0,21.11,6.35,4.83
2022,5,14,1,20.27,6.84,4.8
2022,5,14,2,19.59,7.39,4.8
2022,5,14,3,19.31,7.93,5.02
2022,5,14,4,18.98,8.54,5.19
2022,5,14,5,18.69,9.22,5.31
2022,5,14,6,19.43,9.77,5.64
2022,5,14,7,21.48,9.58,6.05
2022,5,14,8,24.24,8.79,6.08
2022,5,14,9,27.15,7.81,6.22
2022,5,14,10,29.81,7.14,6.32
2022,5,14,11,31.59,6.65,6.27
2022,5,14,12,32.8,6.35,6.03
2022,5,14,13,33.69,6.1,5.51
2022,5,14,14,33.87,5.98,5.13
2022,5,14,15,33.4,5.92,5.21
2022,5,14,16,32.25,6.04,5.98
2022,5,14,17,29.78,6.59,7.13
2022,5,14,18,26.03,7.57,7.97
2022,5,14,19,23.08,8.06,7.88
2022,5,14,20,21.3,8.12,7.56
2022,5,14,21,20.03,8.18,7.07
2022,5,14,22,19.15,8.42,6.42
2022,5,14,23,18.49,8.91,5.78
2022,5,15,0,17.94,9.52,5.33
2022,5,15,1,17.38,9.95,4.83
2022,5,15,2,16.92,10.13,4.33
2022,5,15,3,16.47,10.19,4.07
2022,5,15,4,16.01,10.07,3.94
2022,5,15,5,15.71,9.95,4.05
2022,5,15,6,17.03,9.64,4.69
2022,5,15,7,20.16,8.42,5.51
2022,5,15,8,23.69,7.02,6.21
2022,5,15,9,26.49,6.29,6.42
2022,5,15,10,28.38,6.1,6.24
2022,5,15,11,29.75,5.92,6.11
2022,5,15,12,30.73,5.8,6.15
2022,5,15,13,31.22,5.86,6.28
2022,5,15,14,31.11,5.98,6.47
2022,5,15,15,30.46,6.16,6.64
2022,5,15,16,29.27,6.41,6.65
2022,5,15,17,27.63,6.59,6.36
2022,5,15,18,25.4,6.84,5.32
2022,5,15,19,23.42,7.08,4.79
2022,5,15,20,22,7.32,4.53
2022,5,15,21,20.89,7.51,4.33
2022,5,15,22,19.98,7.69,4.15
2022,5,15,23,19.26,8,3.9
2022,5,16,0,18.64,8.36,3.62
2022,5,16,1,18.05,8.79,3.32
2022,5,16,2,17.55,9.28,3.25
2022,5,16,3,17.12,9.77,3.28
2022,5,16,4,16.87,10.13,3.25
2022,5,16,5,16.84,10.44,3.44
2022,5,16,6,17.65,10.5,3.96
2022,5,16,7,19.11,10.13,4.23
2022,5,16,8,20.9,9.16,4.38
2022,5,16,9,22.8,8.12,4.58
2022,5,16,10,24.44,7.26,4.99
2022,5,16,11,25.51,6.84,5.19
2022,5,16,12,26.25,6.71,5
2022,5,16,13,26.64,6.65,4.73
2022,5,16,14,26.71,6.65,4.17
2022,5,16,15,26.33,6.71,3.36
2022,5,16,16,25.69,6.9,3.27
2022,5,16,17,25.05,7.02,3.13
2022,5,16,18,23.11,6.96,2.15
2022,5,16,19,21.94,6.77,2.23
2022,5,16,20,21.37,6.59,2.6
2022,5,16,21,20.76,6.53,2.99
2022,5,16,22,19.83,6.47,3.26
2022,5,16,23,18.4,6.59,2.91
2022,5,17,0,17.21,6.77,2.69
2022,5,17,1,16.29,7.14,2.56
2022,5,17,2,15.4,7.57,2.29
2022,5,17,3,14.62,8.12,2.02
2022,5,17,4,14,8.67,1.87
2022,5,17,5,14.29,9.22,2.12
2022,5,17,6,17.01,9.58,3.56
2022,5,17,7,20.64,8.73,3.93
2022,5,17,8,24.78,6.65,4.55
2022,5,17,9,27.63,6.04,4.51
2022,5,17,10,29.67,5.74,4.45
2022,5,17,11,31.17,5.37,4.43
2022,5,17,12,32.29,5.07,4.38
2022,5,17,13,33.04,4.94,4.36
2022,5,17,14,33.29,4.88,4.37
2022,5,17,15,33.12,4.88,4.39
2022,5,17,16,32.47,4.94,4.42
2022,5,17,17,31.11,5.13,4.07
2022,5,17,18,28.03,5.55,3.29
2022,5,17,19,26.57,5.92,5.04
2022,5,17,20,25.19,6.23,5.87
2022,5,17,21,23.38,6.47,5.09
2022,5,17,22,21.86,6.59,4.43
2022,5,17,23,20.58,6.77,3.76
2022,5,18,0,19.44,6.96,3.11
2022,5,18,1,18.37,7.26,2.6
2022,5,18,2,17.52,7.57,2.28
2022,5,18,3,16.82,7.81,2.08
2022,5,18,4,16.16,8.06,1.94
2022,5,18,5,16.31,8.24,1.99
2022,5,18,6,18.83,8.3,3.19
2022,5,18,7,22.42,7.26,3.55
2022,5,18,8,26.25,6.16,4.05
2022,5,18,9,28.95,5.98,4.18
2022,5,18,10,31.07,5.86,4.24
2022,5,18,11,32.63,5.68,4.25
2022,5,18,12,33.77,5.49,4.24
2022,5,18,13,34.49,5.37,4.19
2022,5,18,14,34.69,5.25,4.18
2022,5,18,15,34.44,5.19,4.2
2022,5,18,16,33.74,5.19,4.17
2022,5,18,17,32.42,5.43,3.5
2022,5,18,18,28.57,5.8,2.2
2022,5,18,19,26.95,5.98,3.3
2022,5,18,20,26.23,6.23,4.8
2022,5,18,21,25.01,6.35,5.02
2022,5,18,22,23.71,6.41,4.44
2022,5,18,23,22.26,6.59,3.61
2022,5,19,0,20.87,6.71,2.74
2022,5,19,1,19.76,6.77,2.18
2022,5,19,2,18.89,6.9,1.85
2022,5,19,3,18.16,6.96,1.64
2022,5,19,4,17.54,6.96,1.47
2022,5,19,5,17.73,6.96,1.28
2022,5,19,6,20.9,6.9,2.06
2022,5,19,7,23.94,6.59,1.9
2022,5,19,8,28.79,5.49,2.63
2022,5,19,9,31.89,4.76,3.11
2022,5,19,10,33.98,4.58,3.68
2022,5,19,11,35.29,4.64,3.94
2022,5,19,12,36.03,4.7,3.85
2022,5,19,13,36.36,4.76,3.57
2022,5,19,14,36.28,4.76,3.21
2022,5,19,15,35.9,4.7,2.89
2022,5,19,16,35.15,4.7,2.59
2022,5,19,17,33.77,5.25,1.82
2022,5,19,18,30.25,5.62,1.06
2022,5,19,19,28.5,5.49,1.22
2022,5,19,20,26.92,5.68,1.65
2022,5,19,21,25.67,5.68,2.54
2022,5,19,22,24.5,5.74,2.77
2022,5,19,23,23.5,5.92,2.56
2022,5,20,0,22.72,5.98,2.37
2022,5,20,1,21.98,5.98,2.16
2022,5,20,2,21.31,5.92,1.9
2022,5,20,3,20.74,5.86,1.63
2022,5,20,4,20.27,5.74,1.37
2022,5,20,5,20.3,5.74,1.03
2022,5,20,6,23.14,5.8,1.95
2022,5,20,7,25.98,5.8,2.4
2022,5,20,8,29.87,5.74,2.37
2022,5,20,9,32.9,5.62,2.45
2022,5,20,10,34.72,5.68,2.92
2022,5,20,11,35.78,5.92,3.31
2022,5,20,12,36.43,6.1,3.66
2022,5,20,13,36.62,6.35,3.98
2022,5,20,14,36.37,6.53,4.27
2022,5,20,15,35.62,6.77,4.69
2022,5,20,16,34.19,7.2,5.47
2022,5,20,17,31.65,7.93,6.87
2022,5,20,18,27.9,8.85,8.17
2022,5,20,19,24.73,9.52,8.44
2022,5,20,20,22.95,10.07,8.12
2022,5,20,21,21.53,10.56,7.69
2022,5,20,22,20.43,10.93,7.09
2022,5,20,23,19.79,10.99,6.48
2022,5,21,0,19.36,10.74,6.09
2022,5,21,1,18.95,10.5,5.76
2022,5,21,2,18.45,10.31,5.32
2022,5,21,3,17.97,10.25,4.95
2022,5,21,4,17.5,10.19,4.57
2022,5,21,5,17.36,10.19,4.72
2022,5,21,6,18.73,10.13,5.58
2022,5,21,7,21.01,9.83,5.89
2022,5,21,8,23.57,9.16,5.63
2022,5,21,9,26.25,8.24,5.45
2022,5,21,10,28.51,7.2,5.38
2022,5,21,11,29.92,6.41,5.27
2022,5,21,12,30.68,5.74,5.21
2022,5,21,13,30.98,5.19,5.19
2022,5,21,14,30.86,4.76,5.11
2022,5,21,15,30.34,4.39,4.96
2022,5,21,16,29.29,4.09,4.76
2022,5,21,17,27.89,3.91,4.54
2022,5,21,18,26.09,3.91,3.49
2022,5,21,19,24.25,4.09,3.3
2022,5,21,20,22.9,4.39,3.51
2022,5,21,21,21.07,4.88,3.17
2022,5,21,22,19.48,5.55,2.83
2022,5,21,23,18.18,6.23,2.33
2022,5,22,0,17.19,6.84,1.86
2022,5,22,1,16.47,7.39,1.56
2022,5,22,2,15.96,7.87,1.38
2022,5,22,3,15.57,8.18,1.27
2022,5,22,4,15.23,8.36,1.3
2022,5,22,5,15.69,8.54,1.98
2022,5,22,6,17.88,8.48,3.54
2022,5,22,7,21.48,7.08,4.84
2022,5,22,8,24.07,5.98,6.18
2022,5,22,9,25.68,5.68,6.58
2022,5,22,10,27.15,5.43,6.73
2022,5,22,11,28.48,5.19,6.75
2022,5,22,12,29.53,4.88,6.73
2022,5,22,13,30.15,4.7,6.78
2022,5,22,14,30.32,4.58,6.75
2022,5,22,15,30,4.58,6.64
2022,5,22,16,29.15,4.7,6.44
2022,5,22,17,27.83,5.13,5.98
2022,5,22,18,25.67,5.68,4.35
2022,5,22,19,23.52,6.23,3.13
2022,5,22,20,22.2,6.53,2.46
2022,5,22,21,20.96,6.59,1.82
2022,5,22,22,19.92,6.65,1.49
2022,5,22,23,19.07,6.65,1.41
2022,5,23,0,18.29,6.71,1.41
2022,5,23,1,17.6,6.71,1.44
2022,5,23,2,17,6.65,1.44
2022,5,23,3,16.44,6.59,1.42
2022,5,23,4,15.99,6.53,1.39
2022,5,23,5,16.36,6.41,1.51
2022,5,23,6,19.31,6.23,3.18
2022,5,23,7,22.82,5.13,3.48
2022,5,23,8,26.98,3.54,4.25
2022,5,23,9,29.58,3.54,4.55
2022,5,23,10,31.39,3.85,4.77
2022,5,23,11,32.6,4.09,4.82
2022,5,23,12,33.35,4.21,4.85
2022,5,23,13,33.77,4.39,4.94
2022,5,23,14,33.78,4.52,5
2022,5,23,15,33.39,4.58,4.98
2022,5,23,16,32.56,4.76,4.87
2022,5,23,17,31.26,4.94,4.6
2022,5,23,18,28.19,5.31,3.21
2022,5,23,19,26.08,5.74,4.17
2022,5,23,20,24.51,6.35,4.92
2022,5,23,21,22.58,6.77,4.25
2022,5,23,22,20.87,7.02,3.18
2022,5,23,23,19.43,7.39,2.36
2022,5,24,0,18.24,7.75,1.94
2022,5,24,1,17.31,8.18,1.69
2022,5,24,2,16.55,8.67,1.5
2022,5,24,3,15.95,9.09,1.37
2022,5,24,4,15.49,9.46,1.29
2022,5,24,5,16,9.83,1.43
2022,5,24,6,18.51,10.13,2.59
2022,5,24,7,21.8,9.58,2.37
2022,5,24,8,25.57,8.06,2.44
2022,5,24,9,29.94,5.86,3.04
2022,5,24,10,32.38,5.43,3.41
2022,5,24,11,33.9,5.31,3.66
2022,5,24,12,34.86,5.37,3.89
2022,5,24,13,35.39,5.37,4.14
2022,5,24,14,35.46,5.37,4.42
2022,5,24,15,35.08,5.31,4.74
2022,5,24,16,34.21,5.19,5.02
2022,5,24,17,32.77,5.13,5.34
2022,5,24,18,30.08,5,5.08
2022,5,24,19,27.53,4.76,5.85
2022,5,24,20,25.54,4.64,5.6
2022,5,24,21,23.92,4.52,4.83
2022,5,24,22,22.52,4.52,3.94
2022,5,24,23,21.08,4.64,2.88
2022,5,25,0,19.76,4.88,2.19
2022,5,25,1,18.7,5.19,1.96
2022,5,25,2,17.76,5.62,1.93
2022,5,25,3,16.87,6.29,1.88
2022,5,25,4,16.05,7.14,1.76
2022,5,25,5,16.33,8.12,1.92
2022,5,25,6,18.96,8.91,3.22
2022,5,25,7,22.19,8.91,2.97
2022,5,25,8,26.08,7.57,2.84
2022,5,25,9,30.58,4.82,2.56
2022,5,25,10,32.91,4.15,2.34
2022,5,25,11,34.19,4.03,2.43
2022,5,25,12,34.99,3.97,2.8
2022,5,25,13,35.38,4.03,3.31
2022,5,25,14,35.33,4.09,3.81
2022,5,25,15,34.93,4.27,4.19
2022,5,25,16,34.14,4.52,4.43
2022,5,25,17,32.99,4.88,4.5
2022,5,25,18,30.36,5.43,3.72
2022,5,25,19,28.65,5.98,5.31
2022,5,25,20,27.05,6.53,6.05
2022,5,25,21,25.31,6.71,5.43
2022,5,25,22,23.88,6.84,4.55
2022,5,25,23,22.71,7.02,3.89
2022,5,26,0,21.64,7.39,3.51
2022,5,26,1,20.63,7.93,3.32
2022,5,26,2,19.72,8.67,3.22
2022,5,26,3,18.91,9.52,3.18
2022,5,26,4,18.25,10.38,3.16
2022,5,26,5,18.29,11.11,3.64
2022,5,26,6,20.33,11.29,4.46
2022,5,26,7,23.4,10.56,4.81
2022,5,26,8,26.99,8.67,5.37
2022,5,26,9,30.17,7.08,5.98
2022,5,26,10,32.3,6.53,6.3
2022,5,26,11,33.84,6.29,6.38
2022,5,26,12,34.98,6.1,6.29
2022,5,26,13,35.72,5.92,6.17
2022,5,26,14,35.93,5.8,6.05
2022,5,26,15,35.73,5.68,5.97
2022,5,26,16,35.05,5.68,5.95
2022,5,26,17,33.8,5.8,5.82
2022,5,26,18,31.37,5.98,4.93
2022,5,26,19,29.1,6.23,4.93
2022,5,26,20,27.42,6.53,5
2022,5,26,21,25.93,6.84,4.9
2022,5,26,22,24.57,7.26,4.64
2022,5,26,23,23.25,7.87,4.18
2022,5,27,0,22.08,8.73,3.77
2022,5,27,1,21.08,9.64,3.62
2022,5,27,2,20.24,10.68,3.6
2022,5,27,3,19.58,11.6,3.57
2022,5,27,4,19.12,12.21,3.44
2022,5,27,5,19.26,12.57,3.83
2022,5,27,6,21.21,12.51,4.51
2022,5,27,7,24.52,11.23,4.73
2022,5,27,8,28.05,9.52,4.88
2022,5,27,9,31.53,8.06,5.21
2022,5,27,10,33.9,7.45,5.3
2022,5,27,11,35.48,7.02,5.29
2022,5,27,12,36.51,6.59,5.33
2022,5,27,13,37.15,6.35,5.44
2022,5,27,14,37.4,6.16,5.64
2022,5,27,15,37.15,6.16,5.94
2022,5,27,16,36.36,6.29,6.39
2022,5,27,17,34.98,6.65,6.76
2022,5,27,18,32.62,7.14,6.18
2022,5,27,19,30.28,7.45,5.76
2022,5,27,20,28.44,7.63,5.02
2022,5,27,21,26.87,7.81,4.37
2022,5,27,22,25.51,8.06,3.89
2022,5,27,23,24.23,8.36,3.54
2022,5,28,0,23.13,8.79,3.51
2022,5,28,1,22.03,9.4,3.45
2022,5,28,2,21.03,10.25,3.35
2022,5,28,3,20.22,11.11,3.22
2022,5,28,4,19.56,11.96,2.97
2022,5,28,5,19.73,12.57,3.24
2022,5,28,6,21.93,12.57,3.83
2022,5,28,7,25.2,11.35,3.69
2022,5,28,8,28.62,9.89,3.58
2022,5,28,9,32.48,7.93,4.08
2022,5,28,10,35,7.02,4.16
2022,5,28,11,36.4,6.59,4.2
2022,5,28,12,37.24,6.16,4.3
2022,5,28,13,37.73,5.86,4.43
2022,5,28,14,37.8,5.68,4.57
2022,5,28,15,37.53,5.55,4.66
2022,5,28,16,36.86,5.43,4.71
2022,5,28,17,35.72,5.37,4.41
2022,5,28,18,32.5,5.43,2.96
2022,5,28,19,30.55,5.49,4.02
2022,5,28,20,29.49,5.62,5.01
2022,5,28,21,27.85,5.8,4.38
2022,5,28,22,26.33,5.92,3.39
2022,5,28,23,24.98,6.1,2.69
2022,5,29,0,23.84,6.29,2.28
2022,5,29,1,22.83,6.59,2.02
2022,5,29,2,21.93,7.02,1.81
2022,5,29,3,21.12,7.39,1.59
2022,5,29,4,20.43,7.69,1.43
2022,5,29,5,20.79,7.87,1.29
2022,5,29,6,23.92,7.93,2.29
2022,5,29,7,27.56,7.26,2.46
2022,5,29,8,31.98,5.8,2.96
2022,5,29,9,34.51,5.37,2.98
2022,5,29,10,36.27,5.13,3.02
2022,5,29,11,37.52,4.94,3.23
2022,5,29,12,38.3,4.76,3.53
2022,5,29,13,38.69,4.64,3.77
